Date,IBM,JPM,GS,CVX,AXP,BA
2020-01-01,0.48559761623884534,-0.3547505230221658,-0.39782249112174306,-0.010863480824654454,0.6715561549395958,-0.7380666294210676
2020-01-02,0.09859040652992779,-0.1712653590874757,1.4706584193680894,0.060409725346746455,0.7848209551200828,0.13334467404292938
2020-01-03,0.6614646018654585,0.43519472653957475,0.2055216992591531,0.7591738820813348,-1.0510493613967056,0.19837246533798994
2020-01-04,-0.7490757479771284,-0.2717259272076901,-0.47117644730200137,0.9191202890463813,-0.2415417965094343,0.30260962893258636
2020-01-05,0.22690783949886859,-0.0029611291009696444,0.9278180268835243,-0.33111450780923124,0.319863734067621,0.3275548885074273
2020-01-06,-0.6600253139638084,0.22362208988499452,1.251570198136802,0.4161360657922128,0.29249469584320215,-0.16232813055411804
2020-01-07,-0.5587359560299946,0.4932968163188745,-0.01703754487984706,0.393578855328565,-0.3809002644549994,-0.7805189332511369
2020-01-08,-0.3731711276491157,-1.1294057263107788,-0.30595930821592787,0.6188016395823505,-0.13078718939289047,0.09172485814944054
2020-01-09,-0.6137953730139958,0.3997420532983425,-0.09104549362393824,0.27628898829599835,-0.2400506856731453,0.5996554446830535
2020-01-10,-0.34638529584419836,-0.12408050188137743,0.3988980825541888,-1.136513848385297,0.06446819576291299,0.2491520875154088
2020-01-11,-0.13890144891879844,0.4308004759358864,0.7102306122894946,-0.09697341053414853,0.5876099378712226,0.6710075204819947
2020-01-12,0.5585654477209616,0.4932655368745455,0.2873746471595674,-0.6068904815197327,-0.35449842953465366,-0.11628715118899002
2020-01-13,-0.21664986541017064,0.9824280989644151,0.05464143490990331,-0.11289390724819644,0.5866808788550987,-0.29047782787795756
2020-01-14,-0.9300648047745971,0.8142972010588875,0.9539287465690255,0.548612174967553,-0.13900313516569254,-0.4788019218451592
2020-01-15,0.6470641502904204,0.8829620241299924,-0.19537359462340737,0.17353419630951153,-0.4629908460039484,-0.009939953567288495
2020-01-16,-0.5229595411244928,0.815852177209786,0.6210563468550812,0.5672086661326805,0.5058083592752166,-0.041115895121041496
2020-01-17,-0.028760622360831035,0.16607260482862457,-0.16369548747076312,0.19447314133345261,0.46532639157533867,0.1282848991337584
2020-01-18,0.248220154673066,0.01501543497846138,0.25020117541690334,-0.7557443231892667,0.47908872865222935,-0.07497393049822418
2020-01-19,0.11998350248872161,0.5911254099463183,-0.06981751277609687,-1.352503262076707,-0.7245362023737449,-0.06610406458256367
2020-01-20,0.7754035161548584,0.4428729802570836,-0.0328004995301255,0.08625422294682936,-0.11762786587600177,-0.4326447233195909
2020-01-21,0.312465321524142,-0.19909895874251698,-0.18913609305303006,-0.11729647109279856,0.460779214008715,0.5484318882182215
2020-01-22,-0.6010990689283616,0.2549083289898995,0.628578465696904,-0.5971097273170362,0.026680082009675463,0.036976354062515114
2020-01-23,1.3267367297715515,-0.01715993388549662,-0.3958046415731389,-0.8060728779361047,-0.6111662419116913,-0.09026369698546918
2020-01-24,0.11141734733608427,-0.4502730942016139,-0.49074190974301346,-0.34189569583214413,0.22096483451161045,-0.44324579924959434
2020-01-25,-0.09021042223293058,0.5499261442165155,1.4131202825970726,-0.1191119919003686,-0.41293712575665004,-0.5898195114350521
2020-01-26,0.6004618005064357,0.033915280119283395,0.47889379133955223,0.3860633113983247,0.7931039729003352,0.7987681217329837
2020-01-27,0.13561697307969287,1.2395204456460263,-1.4356685422387714,0.1092509357292465,0.7830110077689557,0.3246051605699305
2020-01-28,0.2532719960715905,-0.8435615885244474,-0.35620213183553473,1.066242126079405,0.2708918117702147,-0.9630506880011801
2020-01-29,1.724816023466388,-0.3499920899015461,-1.1253550113590312,-0.6528444998841426,0.8444024025529197,0.37605877810806987
2020-01-30,-0.17404070231076355,0.01956323258306432,-0.5055797941589761,0.4795045211096173,0.031451239147415294,0.4608955440094199
2020-01-31,-0.22746688239295548,0.6489759265475278,-2.0636222679031913,0.027473760915045484,0.43113499808105404,0.07626372314632732
2020-02-01,0.07671751039047624,0.23046554284724563,-0.08622396288322776,0.41814838445755076,0.6860428316432667,0.7813506969102522
2020-02-02,0.6986991929009404,0.17242244510249055,-0.5278910342856459,-0.2588558583199886,0.12030077231854144,0.12074546929959325
2020-02-03,-0.9108157975843243,-0.5851692978210815,0.03620841855782939,0.6181683700683702,-0.14651271304042615,-0.6243652248803739
2020-02-04,-1.2823721080544763,-0.7466888380902603,-1.003103040778958,0.16721207269307195,-0.9988418685253375,0.1661442719338759
2020-02-05,-0.4445031015448568,0.20266697407808923,0.05111827709429922,-0.28536591147442325,-0.04950564467683739,0.11756431450965563
2020-02-06,-1.0872312125807988,-0.7900230297592362,-0.2592128016706383,-0.007199683552096827,0.5104677146154543,-0.37962301331192344
2020-02-07,-0.1960126049977242,-0.3735893572791985,0.9104233302717232,-0.11922735350207116,0.4960693767539122,0.31253216826602503
2020-02-08,0.25308917276136667,0.3039164986410503,0.9151351220839298,0.2961397793654632,0.2651692613779668,-0.6220980061966883
2020-02-09,-0.4904987475158246,-0.5844125752398551,0.47196518865994863,-0.5939398317752993,-0.27170609704637094,0.5992991782384375
2020-02-10,-0.9103433352754418,0.8698545471372015,-0.19825807435334664,-0.019802921417430275,-0.35153410933803386,-0.5289904322065063
2020-02-11,0.040479711931355536,0.5866250052948837,1.2749041452996528,0.19595087339637368,-0.29460340302018545,-0.5457553418485406
2020-02-12,0.5585659499724085,-0.7614203260886885,-0.9611101073839494,0.017353393709097387,-0.20047620468120683,-0.05798219464645523
2020-02-13,-0.9530665012815485,-0.6141608755831812,-0.7836739801195478,0.9075535578173022,-0.12320859192352186,0.2701793809624387
2020-02-14,0.42113913230593897,-0.4064750609820874,-0.04950645335572712,0.4576289794799184,0.2976999359938775,0.10004298481725853
2020-02-15,0.4870967379533463,-0.41775426709270824,1.089364161715448,-0.0040671521326106535,1.2962827217297404,-0.3270527507968921
2020-02-16,0.586469174896648,0.40497715497612213,-0.11645527317520199,0.13955948325713985,0.07790091435980831,-0.20740344145930253
2020-02-17,0.7711091427305489,-0.24959646286398027,-0.1016067719017094,0.1702560223472967,-0.12292701114436876,-0.5827789158647139
2020-02-18,1.3871611575337608,0.2696099338320942,-0.534257475528376,0.2624359804126044,-0.1747757896220503,-0.09927085318770205
2020-02-19,-0.2261193294630135,-0.8689019638522331,0.5047091502359661,-1.0609449717305,0.0680513573286902,0.5507020720311989
2020-02-20,0.06913495200797665,0.5058753782956836,0.572738006542722,-0.17666816676968625,-0.5111065056812675,-0.002155400045902361
2020-02-21,-0.2534772409055659,-0.33395721386567945,0.49114081053025843,-0.7302045978614483,0.07317589284817963,0.4451660397113596
2020-02-22,0.0012974558568247378,0.007106718190553192,-0.36408505703323574,0.8133171954747166,0.2693082639316331,0.7497370629723961
2020-02-23,0.8978344087399893,-0.05884410614910826,-0.41533768979689584,-0.03730527719085993,0.1336966920925141,-0.36011864448746744
2020-02-24,-0.9311491872398804,-0.7035566095382717,-0.8123637095090995,-0.1128841977721301,0.2603591250313764,-0.1031677550774589
2020-02-25,-0.5571040551539528,-0.720472417323642,0.05341538224404864,0.4234298846075002,0.27342387787836253,0.9666527324445238
2020-02-26,0.8264564286114834,0.6304089094677864,-0.5859612136827069,0.23712628661705268,-1.0057209833963603,0.6998932452848687
2020-02-27,0.618857693152732,0.21747255926899797,-0.6375717597676382,-0.5555962971302317,0.37534414618519324,-0.900163824588813
2020-02-28,-0.17473264415532572,0.4936100644245333,-0.2537194333631184,-0.0410415781901706,-0.3528367239338597,0.20236665817179875
2020-02-29,0.49262152758816075,0.20425537592863238,-0.32467563619027534,-0.16863126458230815,-0.6389030506826818,0.0003061459751413158
2020-03-01,0.18705753688559462,0.08804876433950648,-0.31253922168296194,-0.9786826584419961,-0.6196366235432659,0.39055819023667293
2020-03-02,0.8461393944740343,-1.0912367579880675,0.28350091781650927,-0.41123246963801585,0.24041410296016064,-0.4829634684422167
2020-03-03,0.046345627436620906,-0.16179456527438502,0.0436126416413721,-0.10598934320375905,-0.1266640436942367,-0.47288791850227924
2020-03-04,0.622430032047304,-0.017536231861862202,-0.15370833097703135,-0.07408763878714872,-1.13541776547683,-0.4193057361855206
2020-03-05,1.4752490471729098,0.8409226993998742,0.10104444223574542,-1.0027828927444378,0.2346093320890343,-0.2825700742978173
2020-03-06,0.3286008905476948,0.43524657715565673,-0.6704585842319065,0.5747781203234886,-0.8421165473922245,0.46687682363440514
2020-03-07,0.02823804120503404,1.010354226788164,0.0723650303430651,-0.04946360781970396,0.06003520595496257,-0.7017781763369332
2020-03-08,0.4105076753853399,0.2716247996512085,0.10029253755367888,0.01299593690190744,0.13215489923784993,-0.39842625225236544
2020-03-09,-0.2167877011622874,-0.35253337484696784,-0.9616732899751479,0.22544487881623917,0.46724773855488316,-1.011892276068966
2020-03-10,1.5860132230903758,0.05174032687558033,0.5135394865286291,-0.4496864974632211,1.0811361142513645,0.5996986233625674
2020-03-11,0.10888657780304722,0.15331883553687128,-0.5245558543760622,0.26668156538964877,-0.8858587380075661,0.6357073281947445
2020-03-12,-0.18163254145059846,-0.6022720322472273,0.057764407489907695,-0.24640436529047308,-0.028543632441887564,-0.21530301314291114
2020-03-13,-0.36954186011726137,-0.1981585605152618,0.5438227208409031,-0.4276390420723156,-0.1728038047879021,-0.1803696851450386
2020-03-14,0.4898385949393812,-0.1382966726397032,0.5469578242491211,0.3110175570892651,0.2805897351430737,0.2751677082652229
2020-03-15,0.5015161078497621,0.6959326879721152,0.020379642995304315,0.5205537683415975,0.12672412694786808,0.8233439563387814
2020-03-16,-0.2575341958589288,-1.1389661977116339,-0.1897921398031074,0.3130093642614622,-0.20677104669945476,0.2469828430889135
2020-03-17,0.3022452219794086,0.6684156851075351,0.585761969621203,0.5149132137793352,-0.20922981641340208,-0.43247143552244455
2020-03-18,-0.8960917222440054,-0.6369269335859903,0.3464060082540584,-0.2887740134680234,-0.5789626052974599,-0.7586584742249353
2020-03-19,0.11677011746117599,-0.8680564981784377,-0.3483600190959848,-0.8067234417658531,0.5475455174550101,-0.6432206286632756
2020-03-20,0.3015660400371572,0.5583001049964927,-0.22165658896308743,0.7758203452169812,0.24885269946710728,0.037823378608251926
2020-03-21,1.112293904607036,0.5266635254694534,-1.2279888690909317,1.3423792041424212,0.5498388755751727,-0.3564677223622599
2020-03-22,-0.3853709613450738,0.7144631175927768,0.09271307082088368,0.8533658880937519,-0.11625450795740182,0.0932026133986716
2020-03-23,-0.8481391232715727,0.4642020366228536,-0.05250010910847322,-0.17126307030088048,-0.430399296308599,-0.25595998180320784
2020-03-24,-0.5375223627810676,1.0897167034775586,0.7044593878620401,-0.6554889060007134,-0.6985864522461102,-0.5168828339748994
2020-03-25,-0.8421301363036141,0.2725205040079261,0.24476291488185176,-0.5189181516121167,0.22197926286623978,-0.4933295861913557
2020-03-26,0.7484241202698104,-0.09267378165843485,0.7128434155305091,-0.8581186970543475,-0.5355620156879021,0.8193563434289832
2020-03-27,0.9743755248455088,0.1883263346201041,-0.3591297625447571,-0.06232877980004548,1.0070320866315994,0.496745191274747
2020-03-28,0.20005028545366502,0.5405818415962648,0.7133906403723788,0.9548293817712543,-0.7443065699435338,0.8228649669183591
2020-03-29,0.740831338448311,-0.3352957803226313,-0.22067819260887708,-0.07203792719524657,0.13646575704743247,0.3232997290638338
2020-03-30,0.06569756889712455,-0.3726213699171185,0.33093807359823046,0.17527796565610448,0.9443093872452862,-0.20802884000324612
2020-03-31,-0.0506708507359794,-0.19996153100778474,-0.7979527521219356,0.7009215015288165,0.2926989966860072,0.7485397159120144
2020-04-01,-0.17589609470147186,-0.37425362577664795,0.15549940436341833,-0.24796539788695895,0.10476615535775556,-0.015103125759337038
2020-04-02,-0.1825827082121794,0.08109851073330925,-1.0968273573742078,1.2195566054468499,-0.5682956885483383,0.1209088242413502
2020-04-03,-0.8727905662328389,-1.0633840154442784,-0.14935831320489132,1.2567278548296754,-0.8079243150023632,-0.024813745496907083
2020-04-04,0.15028287384168654,0.033962229089914864,0.30321996340456836,-0.07712306717432746,0.4479295184277057,-1.5620866516323593
2020-04-05,-0.023562142894034743,0.3772449116207769,-0.2770423870494611,-0.36529937614770314,0.26783506267570234,0.8523666609917574
2020-04-06,0.2382706360945171,-0.295508746473703,-0.597956333536854,0.3929853642441709,-0.2563033611350773,0.32150244105135567
2020-04-07,0.05133710771438797,1.0337065278517967,0.5557126785804071,-0.20094523558478344,-0.4577046217648703,0.20122288353841083
2020-04-08,-0.08811401739892835,-0.8115192265135923,-0.06383084156155017,-0.6966467134197962,-1.4127370858549295,-0.041994006180162
2020-04-09,-0.5333874614396269,0.7365236060484969,-0.28319070027390303,0.7858361896531735,-0.5563935630046831,0.0799221281840433
2020-04-10,0.044607537537476705,0.38409526239065656,0.021392548548397904,0.7593925469674927,-0.06163926653898268,-0.3120434508314053
2020-04-11,0.5040817500780161,-1.0536052478732594,1.7222297922614709,0.09475759826386412,0.9841923865599571,0.29707733283712506
2020-04-12,-0.7017150510447299,1.7229049912210002,0.7698409209030648,-0.6284064409321779,0.2183128244448887,-0.576218434206939
2020-04-13,0.056359584525012905,-0.03777132253441912,0.6981854493818458,-0.714434674410783,0.20948370202061228,0.0850856876875718
2020-04-14,0.15593891835350263,-0.6076460101670683,0.2668722785377524,0.06363748682629745,-0.1984203241603561,0.32428519208678425
2020-04-15,-0.47586211730610745,-0.8503235899327256,0.09776750145144693,-0.32543961436749785,-0.2764759140587539,-0.10377215751124183
2020-04-16,-0.28093068037248586,-0.11357694892099679,-1.340601933167589,-0.12011271658451574,0.7743564080534593,0.24037619969516133
2020-04-17,0.1539749200113685,-0.07156460317209046,-0.3397520301830258,0.6264148137399547,0.08713523967626231,-0.5625085814110707
2020-04-18,-0.6771188575337934,0.018253242993464786,-0.2722511055166874,0.3982130739979111,-1.1442544357259514,-0.38344193144013067
2020-04-19,0.17956014076059112,-0.1649580378395155,-1.2023203660089035,0.7515755794150479,-0.4461094323846708,0.14343675572931858
2020-04-20,-0.5237704563673817,0.38688524794176166,-0.693894251475575,-0.6850304060102395,-0.4834484573655125,0.3843702261091034
2020-04-21,0.6398203881017378,-0.21440040298329752,-1.1027208060647724,-0.17735144183879273,-0.3059213568948377,-0.9733960916910519
2020-04-22,0.8877374862460937,-1.263850341832977,-0.024660417492711438,0.4125001192786629,0.10010124368763818,0.3377310411926543
2020-04-23,-0.5805108312904922,-0.07397737394757316,0.4554821025818356,0.2404072430834934,-0.044575700743361715,-0.29017122628688
2020-04-24,0.3373410398397798,-1.2724205999385174,0.5506388163112671,0.9484975288120915,-0.04668553941506229,-0.12261731503726835
2020-04-25,-0.4498207009330748,0.22362348461484033,0.23540338056553362,0.18675553022065525,0.7153552942031431,-0.8129304959489235
2020-04-26,0.6018278314594147,-0.6140409066352706,-0.6042308839512032,0.9888196477190724,-0.32244879255800146,-0.5368904598298891
2020-04-27,-0.8245279529138485,0.09059510152165061,-1.141915874121254,0.315361893366834,1.1527370171243767,0.4249912191558161
